#time,accel_x,accel_y,accel_z
59458.666271,-2368.659014,-7179.997637,0.000000
59458.666580,-74.020594,-9474.636058,1149.143247
59458.666890,-666.185348,-8882.471304,536.266849
59458.667200,-74.020594,-9178.553681,766.095498
59458.667510,-370.102971,-9400.615463,1072.533697
59458.667819,0.000000,-8364.327145,1225.752797
59458.668129,-74.020594,-10658.965565,2757.943793
59458.668439,-74.020594,-9474.636058,1762.019645
59458.668748,-1776.494261,-7772.162391,0.000000
59458.669058,-74.020594,-10658.965565,1762.019645
59458.669368,-2368.659014,-7179.997637,0.000000
59458.669678,1702.473667,-9474.636058,1149.143247
59458.669987,-370.102971,-9178.553681,689.485948
59458.670297,-592.164754,-8956.491898,689.485948
59458.670607,-444.123565,-8956.491898,919.314598
59458.670917,-2072.576638,-7476.080014,0.000000
59458.671226,0.000000,-8956.491898,2451.505594
59458.671536,1110.308913,-10362.883188,2068.457845
59458.671846,-1480.411884,-7476.080014,0.000000
59458.672156,1702.473667,-11547.212695,2987.772442
59458.672465,-1480.411884,-7994.224174,-76.609550
59458.672775,592.164754,-9770.718434,1991.848295
59458.673085,-222.061783,-9178.553681,842.705048
59458.673395,-222.061783,-9030.512492,536.266849
59458.673704,-148.041188,-9178.553681,1149.143247
59458.674014,-2072.576638,-7476.080014,0.000000
59458.674324,0.000000,-7179.997637,0.000000
59458.674633,0.000000,-9252.574275,1225.752797
59458.674943,-74.020594,-9178.553681,-76.609550
59458.675253,0.000000,-7772.162391,1225.752797
59458.675563,2294.638420,-11843.295072,2374.896044
59458.675872,0.000000,-9252.574275,1225.752797
59458.676182,-148.041188,-9030.512492,1149.143247
59458.676492,-222.061783,-9030.512492,766.095498
59458.676802,-370.102971,-9178.553681,842.705048
59458.677111,-370.102971,-8290.306550,-383.047749
59458.677421,-2368.659014,-7179.997637,0.000000
59458.677731,0.000000,-8956.491898,919.314598
59458.678041,-74.020594,-7920.203579,-1302.362347
59458.678350,1406.391290,-10658.965565,2374.896044
59458.678660,-74.020594,-9400.615463,995.924147
59458.678970,0.000000,-8364.327145,0.000000
59458.679280,-74.020594,-9548.656652,995.924147
59458.679589,-370.102971,-8734.430116,536.266849
59458.679899,-296.082377,-8956.491898,919.314598
59458.680209,-74.020594,-9474.636058,1149.143247
59458.680518,-1258.350101,-7624.121203,0.000000
59458.680828,-1776.494261,-7772.162391,0.000000
59458.681138,-74.020594,-9474.636058,-76.609550
59458.681448,0.000000,-8956.491898,1225.752797
59458.681757,1110.308913,-9474.636058,2145.067394
59458.682067,-2220.617826,-7772.162391,0.000000
59458.682377,-148.041188,-9104.533087,1225.752797
59458.682687,-148.041188,-9400.615463,1072.533697
59458.682996,-296.082377,-8956.491898,842.705048
59458.683306,1110.308913,-11251.130318,2374.896044
59458.683616,-74.020594,-9474.636058,-76.609550
59458.683926,-2072.576638,-7772.162391,0.000000
59458.684235,1110.308913,-11843.295072,3600.648841
59458.684545,-2960.823768,-7179.997637,0.000000
59458.684855,0.000000,-8956.491898,1225.752797
59458.685165,-962.267725,-7994.224174,383.047749
59458.685474,0.000000,-8956.491898,1225.752797
59458.685784,-148.041188,-9104.533087,1225.752797
59458.686094,-444.123565,-9104.533087,919.314598
59458.686403,1110.308913,-11103.089130,2681.334243
59458.686713,-74.020594,-10658.965565,-76.609550
59458.687023,-666.185348,-8290.306550,153.219100
59458.687333,962.267725,-11029.068536,3370.820191
59458.687642,-1258.350101,-7846.182985,-383.047749
59458.687952,-2368.659014,-7179.997637,0.000000
59458.688262,-74.020594,-8882.471304,536.266849
59458.688572,-814.226536,-8660.409521,536.266849
59458.688881,-148.041188,-8956.491898,1225.752797
59458.689191,-370.102971,-9104.533087,1072.533697
59458.689501,0.000000,-9548.656652,2757.943793
59458.689811,1110.308913,-10658.965565,2374.896044
59458.690120,-74.020594,-9474.636058,1149.143247
59458.690430,-2368.659014,-7179.997637,1225.752797
59458.690740,-74.020594,-10658.965565,2068.457845
59458.691050,-1258.350101,-6957.935855,-842.705048
59458.691359,1110.308913,-10362.883188,1149.143247
59458.691669,-74.020594,-9104.533087,842.705048
