#time,accel_x,accel_y,accel_z
59416.944977,0.000000,-9548.656652,2911.162892
59416.945287,-74.020594,-7994.224174,-76.609550
59416.945597,0.000000,-8364.327145,612.876398
59416.945907,2294.638420,-11547.212695,3600.648841
59416.946216,-1776.494261,-8364.327145,612.876398
59416.946526,-222.061783,-9326.594869,842.705048
59416.946836,-370.102971,-8882.471304,842.705048
59416.947146,-370.102971,-9104.533087,536.266849
59416.947456,-74.020594,-9474.636058,-76.609550
59416.947766,-666.185348,-7772.162391,-689.485948
59416.948076,-1776.494261,-8364.327145,0.000000
59416.948386,2294.638420,-11843.295072,-76.609550
59416.948696,-2368.659014,-7179.997637,0.000000
59416.949005,592.164754,-9548.656652,3140.991542
59416.949315,-1184.329507,-7772.162391,306.438199
59416.949625,-370.102971,-9326.594869,842.705048
59416.949935,-148.041188,-8956.491898,842.705048
59416.950245,0.000000,-9326.594869,1149.143247
59416.950555,2294.638420,-10658.965565,2374.896044
59416.950865,-74.020594,-9326.594869,-76.609550
59416.951175,-1480.411884,-7476.080014,0.000000
59416.951484,1184.329507,-10584.944971,3064.381992
59416.951794,-666.185348,-8290.306550,-76.609550
59416.952104,0.000000,-7179.997637,612.876398
59416.952414,-666.185348,-8142.265362,0.000000
59416.952724,-592.164754,-8660.409521,612.876398
59416.953034,-296.082377,-9030.512492,612.876398
59416.953344,-222.061783,-9104.533087,842.705048
59416.953654,1258.350101,-10658.965565,3294.210641
59416.953963,-74.020594,-9474.636058,1762.019645
59416.954273,-148.041188,-8364.327145,-2145.067394
59416.954583,2294.638420,-10955.047942,2374.896044
59416.954893,-2072.576638,-7772.162391,0.000000
59416.955203,-1924.535449,-7328.038826,0.000000
59416.955513,-74.020594,-9178.553681,842.705048
59416.955823,-518.144159,-9104.533087,1149.143247
59416.956133,0.000000,-9104.533087,536.266849
59416.956442,-74.020594,-9252.574275,1225.752797
59416.956752,0.000000,-10436.903782,2451.505594
59416.957062,1110.308913,-10362.883188,1762.019645
59416.957372,-74.020594,-9474.636058,-76.609550
59416.957682,0.000000,-8364.327145,612.876398
59416.957992,-74.020594,-9474.636058,1149.143247
59416.958302,-1850.514855,-7179.997637,0.000000
59416.958612,-74.020594,-9474.636058,1149.143247
59416.958922,-518.144159,-8956.491898,459.657299
59416.959231,-444.123565,-9030.512492,536.266849
59416.959541,-444.123565,-8586.388927,842.705048
59416.959851,0.000000,-7772.162391,1225.752797
59416.960161,0.000000,-9548.656652,1225.752797
59416.960471,1110.308913,-10658.965565,-76.609550
59416.960781,-3552.988522,-6587.832884,0.000000
59416.961091,1110.308913,-10584.944971,2221.676944
59416.961401,-74.020594,-9474.636058,-76.609550
59416.961710,518.144159,-9918.759623,995.924147
59416.962020,-74.020594,-9400.615463,842.705048
59416.962330,-518.144159,-9104.533087,383.047749
59416.962640,-74.020594,-9252.574275,1072.533697
59416.962950,-2368.659014,-7179.997637,0.000000
59416.963260,-1184.329507,-8364.327145,306.438199
59416.963570,296.082377,-10140.821405,3217.601092
59416.963880,-370.102971,-8290.306550,-76.609550
59416.964189,0.000000,-8956.491898,1225.752797
59416.964499,2294.638420,-11251.130318,2374.896044
59416.964809,-592.164754,-9104.533087,1225.752797
59416.965119,-148.041188,-9104.533087,1072.533697
59416.965429,-370.102971,-9030.512492,612.876398
59416.965739,-148.041188,-9252.574275,1225.752797
59416.966049,-1258.350101,-7772.162391,0.000000
59416.966359,-1776.494261,-7476.080014,0.000000
59416.966668,0.000000,-9548.656652,2451.505594
59416.966978,-74.020594,-9178.553681,-76.609550
59416.967288,0.000000,-8364.327145,153.219100
59416.967598,1702.473667,-11843.295072,3600.648841
59416.967908,0.000000,-8660.409521,689.485948
59416.968218,-148.041188,-9030.512492,766.095498
59416.968528,-296.082377,-9030.512492,919.314598
59416.968838,-518.144159,-9178.553681,842.705048
59416.969148,-74.020594,-8586.388927,-76.609550
59416.969457,-1184.329507,-8364.327145,229.828649
59416.969767,0.000000,-9548.656652,1838.629195
59416.970077,-74.020594,-9474.636058,-76.609550
59416.970387,0.000000,-8660.409521,919.314598
59416.970697,-962.267725,-7105.977043,76.609550
59416.971007,-74.020594,-9474.636058,1149.143247
59416.971317,-370.102971,-8808.450710,612.876398
59416.971627,-518.144159,-9030.512492,536.266849
59416.971936,-74.020594,-9400.615463,1149.143247
59416.972246,0.000000,-9548.656652,2451.505594
59416.972556,-74.020594,-9918.759623,1838.629195
59416.972866,-74.020594,-8882.471304,-76.609550
59416.973176,0.000000,-8364.327145,1225.752797
59416.973486,-74.020594,-9474.636058,842.705048
59416.973796,296.082377,-9474.636058,2374.896044
59416.974106,-740.205942,-8438.347739,306.438199
59416.974415,0.000000,-9252.574275,1225.752797
59416.974725,-444.123565,-9178.553681,536.266849
59416.975035,-296.082377,-9030.512492,919.314598
59416.975345,-666.185348,-8882.471304,-76.609550
59416.975655,-740.205942,-8290.306550,-76.609550
59416.975965,0.000000,-8364.327145,1225.752797
59416.976275,-74.020594,-9474.636058,1149.143247
59416.976585,0.000000,-7772.162391,612.876398
59416.976894,148.041188,-7254.018232,612.876398
59416.977204,1332.370696,-8882.471304,1455.581446
59416.977514,1110.308913,-8586.388927,1149.143247
59416.977824,1406.391290,-8882.471304,536.266849
59416.978134,1554.432478,-8956.491898,689.485948
59416.978444,2368.659014,-9178.553681,306.438199
59416.978754,2072.576638,-9548.656652,2451.505594
59416.979064,2294.638420,-8290.306550,-383.047749
59416.979374,2368.659014,-8660.409521,1225.752797
59416.979683,3923.091493,-8290.306550,-76.609550
59416.979993,3775.050304,-9474.636058,-76.609550
59416.980303,2072.576638,-8956.491898,0.000000
59416.980613,3182.885551,-9326.594869,306.438199
59416.980923,4071.132681,-9178.553681,842.705048
59416.981233,4885.359217,-9326.594869,1838.629195
59416.981543,4663.297435,-8586.388927,995.924147
59416.981853,5847.626942,-7994.224174,-76.609550
59416.982162,4737.318029,-8364.327145,1225.752797
59416.982472,6735.874072,-9178.553681,1149.143247
59416.982782,5921.647536,-9548.656652,3753.867940
59416.983092,5551.544565,-8364.327145,612.876398
59416.983402,6957.935855,-9474.636058,536.266849
59416.983712,6365.771101,-9400.615463,306.438199
59416.984022,5773.606348,-10140.821405,-536.266849
59416.984332,4885.359217,-11251.130318,-76.609550
59416.984641,3701.029710,-12509.480420,0.000000
59416.984951,4145.153275,-13767.830521,1991.848295
59416.985261,1702.473667,-10807.006753,-383.047749
59416.985571,1184.329507,-9548.656652,1838.629195
59416.985881,2294.638420,-5403.503377,-1608.800546
59416.986191,4663.297435,-5921.647536,1149.143247
59416.986501,5033.400406,-3997.112087,1532.190996
59416.986811,7402.059420,-4071.132681,2757.943793
59416.987120,8956.491898,-4737.318029,2451.505594
59416.987430,10066.800811,-5403.503377,2757.943793
59416.987740,7031.956449,-9474.636058,2374.896044
59416.988050,2886.803174,-12435.459826,-2221.676944
59416.988360,-3552.988522,-16062.468941,-3677.258390
59416.988670,-1850.514855,-20577.725188,-995.924147
59416.988980,-3627.009116,-14211.954086,-3140.991542
59416.989290,-4737.318029,-10140.821405,-1838.629195
59416.989600,-962.267725,-7328.038826,-76.609550
59416.989909,1332.370696,-5921.647536,2068.457845
59416.990219,3775.050304,-5847.626942,4519.963438
59416.990529,5847.626942,-4145.153275,4826.401637
59416.990839,1184.329507,-4219.173869,3677.258390
59416.991149,4071.132681,-6587.832884,8427.050478
