#time,accel_x,accel_y,accel_z
59170.724283,-1776.494261,-7772.162391,0.000000
59170.724593,2294.638420,-11843.295072,3294.210641
59170.724903,-1776.494261,-7772.162391,0.000000
59170.725213,0.000000,-8660.409521,1838.629195
59170.725523,-1184.329507,-7846.182985,229.828649
59170.725833,0.000000,-8882.471304,766.095498
59170.726143,-444.123565,-9252.574275,612.876398
59170.726453,-296.082377,-9030.512492,689.485948
59170.726762,2220.617826,-11251.130318,2374.896044
59170.727072,-74.020594,-9474.636058,1149.143247
59170.727382,-370.102971,-7772.162391,-1838.629195
59170.727692,1628.453072,-10955.047942,2911.162892
59170.728002,-1258.350101,-7772.162391,0.000000
59170.728312,0.000000,-7179.997637,612.876398
59170.728622,-370.102971,-8586.388927,229.828649
59170.728932,-518.144159,-9104.533087,612.876398
59170.729241,0.000000,-8956.491898,1072.533697
59170.729551,-296.082377,-8956.491898,1072.533697
59170.729861,740.205942,-10658.965565,2757.943793
59170.730171,-74.020594,-10658.965565,1762.019645
59170.730481,-74.020594,-9474.636058,-76.609550
59170.730791,0.000000,-9548.656652,1225.752797
59170.731101,-74.020594,-9474.636058,1149.143247
59170.731410,-2368.659014,-5995.668130,0.000000
59170.731720,-74.020594,-9474.636058,536.266849
59170.732030,-518.144159,-9178.553681,842.705048
59170.732340,-74.020594,-9474.636058,995.924147
59170.732650,-296.082377,-9030.512492,766.095498
59170.732960,-1776.494261,-8660.409521,2451.505594
59170.733270,888.247130,-10140.821405,2145.067394
59170.733580,814.226536,-9474.636058,-76.609550
59170.733889,-2368.659014,-7179.997637,0.000000
59170.734199,1702.473667,-10658.965565,1762.019645
59170.734509,-666.185348,-7254.018232,-1302.362347
59170.734819,-74.020594,-10066.800811,1762.019645
59170.735129,-370.102971,-9030.512492,766.095498
59170.735439,-740.205942,-9178.553681,612.876398
59170.735749,-370.102971,-8956.491898,459.657299
59170.736059,-2072.576638,-7179.997637,0.000000
59170.736368,0.000000,-9548.656652,766.095498
59170.736678,1110.308913,-10658.965565,-76.609550
59170.736988,-2368.659014,-6587.832884,0.000000
59170.737298,740.205942,-9992.780217,1991.848295
59170.737608,-74.020594,-9474.636058,-76.609550
59170.737918,222.061783,-9548.656652,1302.362347
59170.738228,-296.082377,-9252.574275,766.095498
59170.738537,-740.205942,-9030.512492,536.266849
59170.738847,-518.144159,-9104.533087,995.924147
59170.739157,-2368.659014,-7179.997637,0.000000
59170.739467,-1776.494261,-8068.244768,306.438199
