#time,accel_x,accel_y,accel_z
59393.447443,-1184.329507,-8660.409521,612.876398
59393.447753,-222.061783,-9326.594869,536.266849
59393.448063,-148.041188,-9252.574275,919.314598
59393.448373,-370.102971,-9474.636058,995.924147
59393.448682,-74.020594,-9474.636058,-76.609550
59393.448992,-74.020594,-8290.306550,-76.609550
59393.449302,-2368.659014,-7179.997637,0.000000
59393.449612,1406.391290,-10658.965565,2911.162892
59393.449922,-1258.350101,-8142.265362,0.000000
59393.450232,0.000000,-9548.656652,3064.381992
59393.450542,-1480.411884,-7772.162391,306.438199
59393.450852,0.000000,-9474.636058,1149.143247
59393.451162,-296.082377,-9178.553681,766.095498
59393.451472,-666.185348,-9326.594869,612.876398
59393.451782,2294.638420,-10658.965565,2374.896044
59393.452092,-74.020594,-9474.636058,-76.609550
59393.452401,-2664.741391,-6143.709319,-1838.629195
59393.452711,814.226536,-10436.903782,2298.286494
59393.453021,-666.185348,-8216.285956,76.609550
59393.453331,0.000000,-7179.997637,0.000000
59393.453641,-370.102971,-8216.285956,0.000000
59393.453951,-666.185348,-8956.491898,612.876398
59393.454261,-518.144159,-9252.574275,919.314598
59393.454571,-222.061783,-9474.636058,536.266849
59393.454881,814.226536,-11251.130318,3294.210641
59393.455191,1702.473667,-11251.130318,3140.991542
59393.455501,-1258.350101,-7328.038826,-1302.362347
59393.455810,0.000000,-9696.697840,1991.848295
59393.456120,-74.020594,-8882.471304,536.266849
59393.456430,-3552.988522,-5403.503377,0.000000
59393.456740,-74.020594,-9474.636058,1149.143247
59393.457050,-296.082377,-8882.471304,919.314598
59393.457360,-222.061783,-9104.533087,919.314598
59393.457670,-148.041188,-9474.636058,612.876398
59393.457980,0.000000,-9844.739029,2451.505594
59393.458290,592.164754,-9622.677246,0.000000
59393.458600,2294.638420,-11843.295072,2374.896044
59393.458910,-1850.514855,-7624.121203,0.000000
59393.459220,0.000000,-9548.656652,3064.381992
59393.459529,-74.020594,-8290.306550,-689.485948
59393.459839,814.226536,-9474.636058,1149.143247
59393.460149,-296.082377,-8734.430116,766.095498
59393.460459,-296.082377,-9030.512492,766.095498
59393.460769,-740.205942,-8882.471304,536.266849
59393.461079,-2368.659014,-7179.997637,1225.752797
59393.461389,0.000000,-8364.327145,0.000000
59393.461699,2294.638420,-11843.295072,2374.896044
59393.462009,-2368.659014,-7772.162391,0.000000
59393.462319,1110.308913,-10362.883188,1762.019645
59393.462629,-74.020594,-9474.636058,-76.609550
59393.462938,518.144159,-9474.636058,1685.410096
59393.463248,-222.061783,-9326.594869,689.485948
59393.463558,-370.102971,-8882.471304,612.876398
59393.463868,-518.144159,-9252.574275,919.314598
59393.464178,-2368.659014,-7179.997637,-2145.067394
59393.464488,-2368.659014,-7179.997637,-1762.019645
59393.464798,1184.329507,-10732.986159,2757.943793
59393.465108,-814.226536,-8216.285956,0.000000
59393.465418,-74.020594,-9770.718434,2068.457845
59393.465728,1702.473667,-9474.636058,2374.896044
59393.466038,0.000000,-9548.656652,1225.752797
59393.466348,-74.020594,-9178.553681,612.876398
59393.466657,-370.102971,-9030.512492,612.876398
59393.466967,-148.041188,-9104.533087,612.876398
59393.467277,-1258.350101,-7698.141797,-76.609550
59393.467587,-1258.350101,-8290.306550,-76.609550
59393.467897,-2368.659014,-7179.997637,0.000000
59393.468207,1110.308913,-10658.965565,2068.457845
59393.468517,-814.226536,-6587.832884,-1608.800546
59393.468827,296.082377,-10436.903782,2757.943793
59393.469137,-1184.329507,-8364.327145,306.438199
59393.469447,-296.082377,-8956.491898,689.485948
59393.469757,-296.082377,-8734.430116,612.876398
59393.470067,370.102971,-8660.409521,995.924147
59393.470376,2294.638420,-8882.471304,-76.609550
59393.470686,2294.638420,-11843.295072,2374.896044
59393.470996,0.000000,-6291.750507,0.000000
59393.471306,2368.659014,-9844.739029,1991.848295
59393.471616,1110.308913,-7179.997637,-2221.676944
59393.471926,592.164754,-9548.656652,2451.505594
59393.472236,1998.556043,-8882.471304,383.047749
59393.472546,2960.823768,-9400.615463,1225.752797
59393.472856,3182.885551,-9400.615463,842.705048
59393.473166,2664.741391,-9474.636058,842.705048
59393.473476,4663.297435,-11251.130318,2374.896044
59393.473785,4663.297435,-11251.130318,2987.772442
59393.474095,3478.967927,-8142.265362,-383.047749
59393.474405,3552.988522,-8956.491898,1838.629195
59393.474715,4959.379811,-7179.997637,-689.485948
59393.475025,2960.823768,-6291.750507,1225.752797
59393.475335,5551.544565,-8290.306550,1455.581446
59393.475645,5551.544565,-8512.368333,919.314598
59393.475955,5403.503377,-8586.388927,766.095498
59393.476265,5921.647536,-8586.388927,689.485948
59393.476575,7402.059420,-9844.739029,1378.971896
59393.476885,7105.977043,-9548.656652,1838.629195
59393.477195,7031.956449,-9474.636058,-76.609550
59393.477504,5329.482782,-9844.739029,0.000000
59393.477814,5847.626942,-13027.624579,-76.609550
59393.478124,666.185348,-9548.656652,-2451.505594
59393.478434,3182.885551,-13027.624579,-76.609550
59393.478744,1776.494261,-11103.089130,306.438199
59393.479054,2516.700203,-9548.656652,919.314598
59393.479364,2812.782580,-7550.100608,1455.581446
59393.479674,4737.318029,-4811.338623,2451.505594
59393.479984,3552.988522,-2442.679609,1225.752797
59393.480294,9400.615463,-5773.606348,4673.182538
59393.480604,8142.265362,-3552.988522,2221.676944
59393.480914,10584.944971,-9474.636058,4519.963438
59393.481223,7031.956449,-8882.471304,-689.485948
59393.481533,2368.659014,-14137.933492,-612.876398
59393.481843,-1036.288319,-17172.777854,-2528.115143
59393.482153,-4219.173869,-18579.169144,-3677.258390
59393.482463,-5033.400406,-15026.180623,-3907.087040
59393.482773,-4737.318029,-9844.739029,-3677.258390
59393.483083,-2442.679609,-4811.338623,-2221.676944
59393.483393,2368.659014,-5403.503377,3677.258390
59393.483703,6439.791695,-5773.606348,5592.497135
59393.484013,4737.318029,-3627.009116,6128.763984
59393.484323,5847.626942,-5921.647536,4826.401637
59393.484632,888.247130,-3923.091493,3217.601092
59393.484942,2220.617826,-4515.256246,3064.381992
59393.485252,2516.700203,-4515.256246,1685.410096
59393.485562,2442.679609,-6069.688724,-306.438199
59393.485872,-962.267725,-11251.130318,-2528.115143
59393.486182,-3034.844362,-15396.283594,-3753.867940
59393.486492,-8290.306550,-19023.292709,-4290.134789
59393.486802,-5403.503377,-18505.148550,-2528.115143
59393.487112,-4811.338623,-11251.130318,-5132.839837
59393.487422,-74.020594,-9104.533087,-76.609550
59393.487732,1998.556043,-4811.338623,1991.848295
59393.488042,4885.359217,-4737.318029,5362.668486
59393.488351,5625.565159,-4737.318029,5439.278036
59393.488661,6735.874072,-4737.318029,5975.544884
59393.488971,9400.615463,-3552.988522,6665.030833
59393.489281,10584.944971,-4737.318029,6052.154434
59393.489591,3552.988522,-3034.844362,2451.505594
59393.489901,1628.453072,-11029.068536,3064.381992
59393.490211,-74.020594,-15988.448347,-3140.991542
59393.490521,-2516.700203,-17172.777854,-3753.867940
59393.490831,-3552.988522,-15914.427753,-5669.106685
59393.491141,-5403.503377,-15914.427753,-4903.011187
59393.491451,-3923.091493,-12361.439231,-3447.429741
59393.491760,-592.164754,-9918.759623,-1762.019645
59393.492070,7031.956449,-5921.647536,4826.401637
59393.492380,14137.933492,-3552.988522,8197.221829
59393.492690,12139.377449,-74.020594,6818.249932
