#time,accel_x,accel_y,accel_z
163485.867461,0.000000,-9548.656652,1838.629195
163485.867780,0.000000,-8364.327145,0.000000
163485.868100,1554.432478,-9474.636058,995.924147
163485.868419,814.226536,-9474.636058,1149.143247
163485.868739,-1850.514855,-7179.997637,0.000000
163485.869059,-74.020594,-9474.636058,-76.609550
163485.869378,-740.205942,-9252.574275,0.000000
163485.869698,-592.164754,-8956.491898,153.219100
163485.870017,-666.185348,-8956.491898,0.000000
163485.870337,0.000000,-8512.368333,0.000000
163485.870657,-888.247130,-8956.491898,-1302.362347
163485.870976,-1184.329507,-9548.656652,0.000000
163485.871296,-222.061783,-9474.636058,-153.219100
163485.871615,-74.020594,-9474.636058,-1302.362347
163485.871935,-2886.803174,-7328.038826,-2451.505594
163485.872255,-74.020594,-10362.883188,-689.485948
163485.872574,-1184.329507,-9474.636058,-766.095498
163485.872894,-518.144159,-9400.615463,-383.047749
163485.873213,0.000000,-9548.656652,-766.095498
163485.873533,296.082377,-10658.965565,1149.143247
163485.873852,-74.020594,-8882.471304,-995.924147
163485.874172,-1036.288319,-8956.491898,-2451.505594
163485.874492,2294.638420,-11843.295072,1149.143247
163485.874811,0.000000,-9030.512492,0.000000
163485.875131,-1776.494261,-7476.080014,0.000000
163485.875450,296.082377,-9474.636058,459.657299
163485.875770,148.041188,-9252.574275,153.219100
163485.876090,222.061783,-9548.656652,76.609550
163485.876409,-74.020594,-9474.636058,-76.609550
163485.876729,-74.020594,-10658.965565,-76.609550
163485.877048,592.164754,-10510.924376,2374.896044
163485.877368,-74.020594,-9474.636058,-76.609550
163485.877688,-1258.350101,-8512.368333,0.000000
163485.878007,-2368.659014,-7179.997637,0.000000
163485.878327,-1258.350101,-8290.306550,-1225.752797
163485.878646,-666.185348,-9474.636058,-306.438199
163485.878966,-962.267725,-9104.533087,-536.266849
163485.879286,-962.267725,-8882.471304,-612.876398
163485.879605,-74.020594,-11547.212695,-76.609550
163485.879925,-2368.659014,-7772.162391,0.000000
163485.880244,1110.308913,-10658.965565,-76.609550
163485.880564,-740.205942,-8586.388927,-995.924147
163485.880884,-2368.659014,-7772.162391,-2451.505594
163485.881203,0.000000,-8364.327145,0.000000
163485.881523,-74.020594,-9696.697840,-689.485948
