#time,accel_x,accel_y,accel_z
59465.113991,1110.308913,-9178.553681,1149.143247
59465.114301,-1258.350101,-7328.038826,0.000000
59465.114611,-1628.453072,-8364.327145,0.000000
59465.114921,2294.638420,-11843.295072,3600.648841
59465.115231,-2072.576638,-7179.997637,0.000000
59465.115541,0.000000,-9548.656652,3064.381992
59465.115851,-1776.494261,-8068.244768,0.000000
59465.116161,-444.123565,-9104.533087,995.924147
59465.116471,-592.164754,-8734.430116,689.485948
59465.116780,-296.082377,-8956.491898,919.314598
59465.117090,-74.020594,-10658.965565,2374.896044
59465.117400,-74.020594,-9178.553681,-76.609550
59465.117710,-1998.556043,-7476.080014,0.000000
59465.118020,814.226536,-11843.295072,2987.772442
59465.118330,-1184.329507,-8956.491898,1378.971896
59465.118640,0.000000,-8956.491898,1225.752797
59465.118950,-1332.370696,-7846.182985,0.000000
59465.119260,-296.082377,-9104.533087,919.314598
59465.119569,-370.102971,-9178.553681,689.485948
59465.119879,-222.061783,-9030.512492,612.876398
59465.120189,1406.391290,-11251.130318,2987.772442
59465.120499,2294.638420,-9474.636058,-76.609550
59465.120809,-370.102971,-8290.306550,229.828649
59465.121119,888.247130,-10881.027347,3370.820191
59465.121429,-74.020594,-8586.388927,-76.609550
59465.121739,-2368.659014,-7179.997637,0.000000
59465.122049,-74.020594,-8882.471304,842.705048
59465.122358,-444.123565,-8956.491898,766.095498
59465.122668,-296.082377,-9030.512492,1072.533697
59465.122978,-148.041188,-9104.533087,1072.533697
59465.123288,148.041188,-10140.821405,2451.505594
59465.123598,1702.473667,-10658.965565,2374.896044
59465.123908,-74.020594,-9474.636058,1149.143247
59465.124218,0.000000,-7772.162391,612.876398
59465.124528,-74.020594,-9474.636058,1149.143247
59465.124838,-2960.823768,-6291.750507,0.000000
59465.125147,-74.020594,-9474.636058,1762.019645
59465.125457,-518.144159,-8660.409521,536.266849
59465.125767,-444.123565,-8956.491898,842.705048
59465.126077,-222.061783,-9252.574275,842.705048
59465.126387,0.000000,-7772.162391,0.000000
59465.126697,296.082377,-9844.739029,2604.724693
59465.127007,-74.020594,-9474.636058,1762.019645
59465.127317,0.000000,-7179.997637,0.000000
59465.127627,-74.020594,-9474.636058,-76.609550
59465.127936,-740.205942,-7476.080014,-383.047749
59465.128246,1110.308913,-10658.965565,2145.067394
59465.128556,-370.102971,-9252.574275,842.705048
59465.128866,-296.082377,-8734.430116,1378.971896
59465.129176,-148.041188,-9474.636058,995.924147
59465.129486,-2368.659014,-7179.997637,0.000000
59465.129796,0.000000,-8956.491898,1225.752797
59465.130106,814.226536,-10362.883188,2374.896044
59465.130416,-2812.782580,-6291.750507,0.000000
59465.130725,1036.288319,-10658.965565,2298.286494
59465.131035,-74.020594,-9474.636058,-76.609550
59465.131345,444.123565,-9770.718434,2145.067394
59465.131655,-222.061783,-9178.553681,689.485948
59465.131965,-296.082377,-9178.553681,1149.143247
59465.132275,-296.082377,-9326.594869,842.705048
59465.132585,-2368.659014,-6661.853478,0.000000
59465.132895,-2368.659014,-7772.162391,0.000000
59465.133205,0.000000,-9474.636058,2374.896044
59465.133514,-2368.659014,-6587.832884,0.000000
59465.133824,888.247130,-10140.821405,2298.286494
59465.134134,-74.020594,-11251.130318,2374.896044
59465.134444,0.000000,-9548.656652,919.314598
59465.134754,-370.102971,-9178.553681,536.266849
59465.135064,-666.185348,-9104.533087,612.876398
59465.135374,-370.102971,-9104.533087,383.047749
59465.135684,-74.020594,-8290.306550,-995.924147
59465.135994,-1776.494261,-7476.080014,0.000000
59465.136303,0.000000,-8956.491898,1838.629195
59465.136613,-74.020594,-7994.224174,-689.485948
59465.136923,1998.556043,-10066.800811,2068.457845
59465.137233,1702.473667,-9474.636058,3600.648841
59465.137543,0.000000,-7772.162391,919.314598
59465.137853,1406.391290,-9178.553681,1149.143247
59465.138163,1702.473667,-9030.512492,842.705048
59465.138473,1480.411884,-8956.491898,842.705048
59465.138783,3478.967927,-9474.636058,-76.609550
59465.139092,1998.556043,-8290.306550,-76.609550
59465.139402,1776.494261,-8364.327145,0.000000
59465.139712,5847.626942,-11251.130318,1762.019645
59465.140022,1184.329507,-8364.327145,0.000000
59465.140332,2960.823768,-10140.821405,2757.943793
59465.140642,1776.494261,-8364.327145,0.000000
59465.140952,3997.112087,-9400.615463,1072.533697
59465.141262,4367.215058,-8956.491898,995.924147
59465.141572,4737.318029,-8512.368333,1378.971896
59465.141882,7031.956449,-9474.636058,2374.896044
59465.142191,6439.791695,-9178.553681,1762.019645
59465.142501,4811.338623,-7179.997637,0.000000
59465.142811,7105.977043,-10584.944971,2834.553343
59465.143121,5255.462188,-7994.224174,-689.485948
59465.143431,2960.823768,-7179.997637,0.000000
59465.143741,6143.709319,-8734.430116,-383.047749
59465.144051,5921.647536,-9548.656652,0.000000
59465.144361,6143.709319,-10214.842000,0.000000
59465.144671,5033.400406,-11695.253884,153.219100
59465.144980,5255.462188,-14211.954086,1762.019645
59465.145290,4071.132681,-14211.954086,1149.143247
59465.145600,2886.803174,-10362.883188,-1915.238745
59465.145910,4367.215058,-11547.212695,2374.896044
59465.146220,1776.494261,-6587.832884,612.876398
59465.146530,2368.659014,-3034.844362,612.876398
59465.146840,6439.791695,-4737.318029,2681.334243
59465.147150,7550.100608,-3627.009116,2451.505594
59465.147460,9104.533087,-5033.400406,2834.553343
59465.147769,9178.553681,-7179.997637,3064.381992
59465.148079,6513.812290,-11325.150913,1838.629195
59465.148389,3034.844362,-15322.262999,-76.609550
59465.148699,-74.020594,-20133.601622,-1302.362347
59465.149009,-6513.812290,-16062.468941,-4596.572988
59465.149319,-3256.906145,-15174.221811,-2451.505594
59465.149629,-3034.844362,-10658.965565,-3140.991542
59465.149939,-74.020594,-8216.285956,-76.609550
59465.150249,2368.659014,-6291.750507,2911.162892
59465.150558,4885.359217,-5551.544565,5669.106685
59465.150868,4811.338623,-4515.256246,5132.839837
59465.151178,1184.329507,-2442.679609,4903.011187
59465.151488,1776.494261,-4219.173869,3677.258390
59465.151798,4071.132681,-5921.647536,4826.401637
59465.152108,1850.514855,-1406.391290,0.000000
59465.152418,3701.029710,-7920.203579,1378.971896
59465.152728,-74.020594,-13619.789333,-2528.115143
59465.153038,-3923.091493,-17912.983796,-3294.210641
59465.153347,-6957.935855,-21762.054695,-3753.867940
59465.153657,-6809.894666,-17764.942608,-4519.963438
59465.153967,-4367.215058,-11251.130318,-3753.867940
59465.154277,-2368.659014,-5403.503377,0.000000
59465.154587,1480.411884,-3627.009116,2451.505594
59465.154897,6439.791695,-7698.141797,8197.221829
59465.155207,4367.215058,-2442.679609,3600.648841
59465.155517,7105.977043,-5847.626942,7354.516781
59465.155827,10584.944971,-4737.318029,6665.030833
59465.156136,8290.306550,-4515.256246,6588.421283
59465.156446,5181.441594,-6217.729913,3140.991542
59465.156756,1406.391290,-11251.130318,-306.438199
59465.157066,-1998.556043,-14804.118840,-2987.772442
59465.157376,-3775.050304,-14285.974681,-7048.078582
59465.157686,-4737.318029,-14285.974681,-6128.763984
59465.157996,-6513.812290,-13101.645173,-4903.011187
59465.158306,-2738.761985,-14804.118840,-2528.115143
59465.158616,-1184.329507,-8364.327145,-1685.410096
59465.158925,9400.615463,-7994.224174,6665.030833
59465.159235,11251.130318,-666.185348,6741.640382
59465.159545,14211.954086,-1406.391290,8427.050478
59465.159855,12879.583391,-4219.173869,7890.783629
59465.160165,9622.677246,-6587.832884,4903.011187
59465.160475,5255.462188,-8290.306550,536.266849
59465.160785,592.164754,-9844.739029,-2451.505594
59465.161095,-4737.318029,-11917.315666,-4903.011187
59465.161405,-1258.350101,-17764.942608,-3140.991542
59465.161714,-666.185348,-13471.748144,-4979.620737
59465.162024,1184.329507,-10140.821405,-3064.381992
59465.162334,4071.132681,-11251.130318,-76.609550
59465.162644,1554.432478,-10362.883188,76.609550
59465.162954,4367.215058,-8586.388927,2068.457845
59465.163264,9104.533087,-4885.359217,4826.401637
59465.163574,8882.471304,-4663.297435,6052.154434
59465.163884,6291.750507,-5329.482782,3677.258390
59465.164194,8216.285956,-7105.977043,2374.896044
59465.164503,7105.977043,-6291.750507,1838.629195
59465.164813,7328.038826,-11547.212695,4213.525239
59465.165123,2294.638420,-12435.459826,-689.485948
59465.165433,-3552.988522,-14878.139434,-3370.820191
59465.165743,-2516.700203,-14211.954086,-3753.867940
59465.166053,-2886.803174,-13397.727550,-1991.848295
59465.166363,-740.205942,-10436.903782,-1072.533697
59465.166673,3552.988522,-5107.421000,459.657299
59465.166983,7994.224174,-3849.070898,2068.457845
59465.167293,8882.471304,-6587.832884,5822.325785
59465.167602,5847.626942,-5921.647536,3600.648841
59465.167912,3108.864956,-6587.832884,3677.258390
59465.168222,2738.761985,-6291.750507,1225.752797
59465.168532,1702.473667,-8660.409521,-306.438199
59465.168842,0.000000,-9992.780217,-766.095498
59465.169152,148.041188,-11473.192101,-1225.752797
59465.169462,-444.123565,-12953.603985,-2604.724693
59465.169772,-2072.576638,-15100.201217,-2221.676944
59465.170082,-1480.411884,-13101.645173,612.876398
59465.170391,3478.967927,-9474.636058,1762.019645
59465.170701,3627.009116,-5551.544565,1225.752797
59465.171011,6439.791695,-8290.306550,6665.030833
59465.171321,5847.626942,-7698.141797,3294.210641
59465.171631,5107.421000,-6587.832884,3753.867940
59465.171941,3330.926739,-8512.368333,2834.553343
59465.172251,2960.823768,-7920.203579,2068.457845
59465.172561,1628.453072,-8734.430116,2757.943793
59465.172871,-962.267725,-9622.677246,76.609550
59465.173180,-3034.844362,-8142.265362,-3294.210641
59465.173490,-4737.318029,-11029.068536,-2451.505594
59465.173800,-1702.473667,-12435.459826,-689.485948
59465.174110,-962.267725,-7698.141797,-1915.238745
59465.174420,2368.659014,-8364.327145,1838.629195
59465.174730,4219.173869,-9030.512492,2374.896044
59465.175040,3775.050304,-7179.997637,2068.457845
59465.175350,2664.741391,-8808.450710,1225.752797
59465.175660,1702.473667,-8364.327145,1149.143247
59465.175969,1480.411884,-9992.780217,1225.752797
59465.176279,3478.967927,-11843.295072,4136.915689
59465.176589,-666.185348,-9104.533087,153.219100
59465.176899,-3552.988522,-9844.739029,612.876398
59465.177209,-74.020594,-11843.295072,995.924147
59465.177519,-2146.597232,-7698.141797,-76.609550
59465.177829,222.061783,-6143.709319,1455.581446
59465.178139,444.123565,-7254.018232,1991.848295
59465.178449,-962.267725,-7550.100608,842.705048
59465.178758,-148.041188,-9400.615463,612.876398
59465.179068,-1480.411884,-10066.800811,-76.609550
59465.179378,-3552.988522,-7179.997637,0.000000
59465.179688,-74.020594,-10955.047942,-76.609550
59465.179998,-3404.947333,-9548.656652,-3064.381992
59465.180308,-2368.659014,-13027.624579,-76.609550
59465.180618,-3404.947333,-12583.501014,1532.190996
59465.180928,-3330.926739,-9992.780217,1149.143247
59465.181238,-740.205942,-7179.997637,1455.581446
59465.181547,1110.308913,-6217.729913,2681.334243
59465.181857,0.000000,-3775.050304,1991.848295
59465.182167,888.247130,-5403.503377,3677.258390
59465.182476,2294.638420,-9474.636058,2987.772442
59465.182786,-2368.659014,-6587.832884,153.219100
59465.183095,-814.226536,-10658.965565,-76.609550
59465.183405,-7105.977043,-9548.656652,-2451.505594
59465.183715,-5107.421000,-10732.986159,-2221.676944
59465.184024,-5329.482782,-12509.480420,-1838.629195
59465.184334,-5329.482782,-11621.233289,-1991.848295
59465.184644,-1480.411884,-10584.944971,76.609550
59465.184953,1998.556043,-8586.388927,3600.648841
59465.185263,-370.102971,-8586.388927,2374.896044
59465.185573,592.164754,-4219.173869,1838.629195
59465.185882,3775.050304,-8290.306550,4826.401637
59465.186192,0.000000,-3627.009116,1225.752797
59465.186502,3478.967927,-8290.306550,-76.609550
59465.186811,-370.102971,-10510.924376,1302.362347
59465.187121,-1184.329507,-9400.615463,-919.314598
59465.187431,-4293.194464,-12139.377449,-1838.629195
59465.187740,-3256.906145,-12731.542202,-2145.067394
59465.188050,-3256.906145,-9548.656652,-2451.505594
59465.188359,2960.823768,-9992.780217,2221.676944
59465.188669,4071.132681,-11843.295072,3600.648841
59465.188979,1406.391290,-4811.338623,0.000000
59465.189288,5107.421000,-10658.965565,5592.497135
59465.189598,3256.906145,-5107.421000,2757.943793
59465.189908,2368.659014,-4811.338623,2145.067394
59465.190217,1332.370696,-8438.347739,1838.629195
59465.190527,0.000000,-8364.327145,153.219100
59465.190837,-2294.638420,-9548.656652,-1608.800546
59465.191146,-2442.679609,-13027.624579,-2528.115143
59465.191456,-4441.235652,-10140.821405,-2298.286494
59465.191766,0.000000,-10140.821405,306.438199
59465.192075,2886.803174,-12435.459826,2374.896044
59465.192385,0.000000,-7179.997637,1225.752797
59465.192695,592.164754,-6587.832884,0.000000
59465.193004,4663.297435,-8734.430116,3600.648841
59465.193314,4515.256246,-6069.688724,2834.553343
59465.193623,2072.576638,-6661.853478,1915.238745
59465.193933,-296.082377,-8956.491898,842.705048
59465.194243,-3849.070898,-9548.656652,0.000000
59465.194552,-3627.009116,-12287.418637,-1915.238745
59465.194862,-4219.173869,-11695.253884,-2528.115143
59465.195172,-4737.318029,-7179.997637,-3524.039291
59465.195481,2294.638420,-11843.295072,2374.896044
59465.195791,666.185348,-9474.636058,3294.210641
59465.196101,0.000000,-8364.327145,3064.381992
59465.196410,1924.535449,-10066.800811,2911.162892
59465.196720,3256.906145,-7772.162391,2987.772442
59465.197030,2072.576638,-7105.977043,2298.286494
59465.197339,-666.185348,-8290.306550,-995.924147
59465.197649,-3997.112087,-8808.450710,-1532.190996
59465.197959,-5625.565159,-10955.047942,-2068.457845
59465.198268,-6883.915261,-10362.883188,-2604.724693
59465.198578,-3404.947333,-8956.491898,-1149.143247
59465.198888,888.247130,-9474.636058,2604.724693
59465.199197,1406.391290,-8808.450710,2374.896044
59465.199507,0.000000,-5995.668130,612.876398
59465.199816,3478.967927,-11843.295072,4826.401637
59465.200126,2072.576638,-7179.997637,1838.629195
59465.200436,3478.967927,-8882.471304,1455.581446
59465.200745,0.000000,-9844.739029,2451.505594
