#time,accel_x,accel_y,accel_z
163509.808018,-666.185348,-8882.471304,-1149.143247
163509.808338,-592.164754,-9622.677246,-76.609550
163509.808658,-962.267725,-9622.677246,-306.438199
163509.808978,-1110.308913,-9326.594869,-689.485948
163509.809297,-74.020594,-9548.656652,-76.609550
163509.809617,-2368.659014,-8364.327145,-1838.629195
163509.809937,-148.041188,-9474.636058,-153.219100
163509.810257,-74.020594,-11251.130318,-76.609550
163509.810577,-370.102971,-10066.800811,-689.485948
163509.810896,-2368.659014,-7179.997637,0.000000
163509.811216,-370.102971,-9770.718434,-689.485948
163509.811536,0.000000,-9178.553681,-459.657299
163509.811856,148.041188,-9104.533087,-383.047749
163509.812175,518.144159,-8734.430116,-1302.362347
163509.812495,1110.308913,-9474.636058,-76.609550
163509.812815,0.000000,-8660.409521,-383.047749
163509.813135,-2294.638420,-7179.997637,-1838.629195
163509.813455,0.000000,-8956.491898,0.000000
163509.813774,740.205942,-10140.821405,2451.505594
163509.814094,-1776.494261,-7772.162391,0.000000
163509.814414,222.061783,-9326.594869,-76.609550
163509.814734,-370.102971,-9104.533087,229.828649
163509.815054,-222.061783,-9030.512492,0.000000
163509.815373,-74.020594,-9178.553681,-689.485948
163509.815693,-518.144159,-9326.594869,1149.143247
163509.816013,-74.020594,-9474.636058,-76.609550
163509.816333,-1406.391290,-8734.430116,-1378.971896
163509.816652,-1184.329507,-9548.656652,0.000000
163509.816972,-2220.617826,-7772.162391,-4290.134789
163509.817292,-296.082377,-9992.780217,-689.485948
163509.817612,-888.247130,-9104.533087,-459.657299
163509.817932,-518.144159,-9622.677246,-842.705048
163509.818251,-222.061783,-9474.636058,-76.609550
163509.818571,-1184.329507,-8364.327145,-383.047749
163509.818891,-1554.432478,-8068.244768,-1838.629195
163509.819211,148.041188,-9844.739029,0.000000
163509.819530,1110.308913,-11843.295072,-76.609550
163509.819850,-1258.350101,-7179.997637,-2987.772442
163509.820170,-74.020594,-10658.965565,-76.609550
163509.820490,0.000000,-9104.533087,-459.657299
163509.820810,296.082377,-9844.739029,-306.438199
163509.821129,0.000000,-9104.533087,0.000000
163509.821449,0.000000,-8364.327145,612.876398
163509.821769,0.000000,-9252.574275,0.000000
163509.822089,592.164754,-9400.615463,612.876398
163509.822409,1480.411884,-9992.780217,1762.019645
163509.822728,-666.185348,-8068.244768,-612.876398
163509.823048,518.144159,-11547.212695,-76.609550
163509.823368,-1184.329507,-8956.491898,0.000000
163509.823688,-962.267725,-9030.512492,-229.828649
163509.824007,-1036.288319,-8882.471304,-536.266849
163509.824327,-962.267725,-9326.594869,0.000000
163509.824647,-2294.638420,-7550.100608,-2451.505594
163509.824967,-666.185348,-9474.636058,-612.876398
163509.825287,-592.164754,-9252.574275,-689.485948
163509.825606,-814.226536,-9696.697840,-1149.143247
163509.825926,-74.020594,-10658.965565,-76.609550
163509.826246,-74.020594,-10066.800811,-153.219100
163509.826566,0.000000,-10436.903782,0.000000
163509.826885,-666.185348,-9030.512492,-1302.362347
163509.827205,-74.020594,-9474.636058,-1608.800546
163509.827525,-2368.659014,-8364.327145,0.000000
163509.827845,-74.020594,-8290.306550,-995.924147
163509.828165,74.020594,-9178.553681,-153.219100
163509.828484,370.102971,-9104.533087,-306.438199
163509.828804,0.000000,-9400.615463,0.000000
163509.829124,592.164754,-9474.636058,-76.609550
163509.829444,-74.020594,-9474.636058,229.828649
163509.829764,0.000000,-7402.059420,-1302.362347
163509.830083,0.000000,-8364.327145,306.438199
163509.830403,370.102971,-9474.636058,1149.143247
163509.830723,-3552.988522,-7179.997637,0.000000
163509.831043,-74.020594,-9474.636058,-76.609550
163509.831362,-740.205942,-9326.594869,-383.047749
163509.831682,-740.205942,-9252.574275,-383.047749
163509.832002,-962.267725,-8290.306550,-689.485948
163509.832322,-74.020594,-9474.636058,-76.609550
163509.832642,-74.020594,-11843.295072,-76.609550
163509.832961,-814.226536,-8734.430116,-1762.019645
163509.833281,-1036.288319,-9548.656652,-919.314598
163509.833601,-74.020594,-10732.986159,919.314598
163509.833921,-3552.988522,-7179.997637,-1838.629195
163509.834241,-444.123565,-9992.780217,-842.705048
163509.834560,-148.041188,-9548.656652,-995.924147
163509.834880,296.082377,-9844.739029,-536.266849
163509.835200,2294.638420,-11251.130318,-76.609550
163509.835520,0.000000,-8956.491898,0.000000
163509.835839,1628.453072,-10658.965565,-76.609550
163509.836159,518.144159,-9474.636058,-76.609550
163509.836479,-2294.638420,-7179.997637,-1532.190996
163509.836799,0.000000,-9548.656652,1225.752797
163509.837119,0.000000,-8364.327145,0.000000
163509.837438,148.041188,-8882.471304,306.438199
163509.837758,0.000000,-8734.430116,153.219100
163509.838078,0.000000,-8882.471304,306.438199
